"...1","...2","Name","ID","Website","Email Address","Non Primary E-mails","Office Phone","Alternate Phone","Fax","Billing Street","Billing City","Billing State","Billing Postal Code","Billing Country","Shipping Street","Shipping City","Shipping State","Shipping Postal Code","Shipping Country","Description","Type","Industry","Annual Revenue","Employees","SIC Code","Ticker Symbol","Parent Account ID","Ownership","Campaign ID","Rating","Assigned to","Assigned User","Date Created","Date Modified","Modified By","Created By","Deleted","Geocode Status","Longitude","Address","Latitude"
6267,NA,"Integer Vitae Nibh Industries","001i0000008rGApAAM",NA,NA,NA,NA,NA,NA,"210 E 3rd St Ste A, Long Beach, CA 90802-3197","Long Beach","California",NA,NA,"210 E 3rd St Ste A, Long Beach, CA 90802-3197","Long Beach","California",NA,NA,NA,"Gold","Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-26,NA,NA,NA,FALSE,NA,NA,NA,NA
6268,NA,"Integer Vitae Nibh Industries","001i0000008rGApAAM",NA,NA,NA,NA,NA,NA,"210 E 3rd St Ste A, Long Beach, CA 90802-3197","Long Beach","California",NA,NA,"210 E 3rd St Ste A, Long Beach, CA 90802-3197","Long Beach","California",NA,NA,NA,"Gold","Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-27,NA,NA,NA,FALSE,NA,NA,NA,NA
6269,NA,"Consectetuer Adipiscing Elit Consulting","001i0000008rGAQAA2",NA,NA,NA,NA,NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-27,NA,NA,NA,TRUE,NA,NA,NA,NA
6270,NA,"Consectetuer Adipiscing Elit Consulting","001i0000008rGAQAA2",NA,NA,NA,NA,NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-22,NA,NA,NA,TRUE,NA,NA,NA,NA
6271,NA,"Consectetuer Adipiscing Elit Consulting","001i0000008rGAQAA2",NA,NA,NA,NA,NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-10,NA,NA,NA,TRUE,NA,NA,NA,NA
6272,NA,"Consectetuer Adipiscing Elit Consulting","001i0000008rGAQAA2",NA,NA,NA,NA,NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-15,NA,NA,NA,TRUE,NA,NA,NA,NA
6273,NA,"Consectetuer Adipiscing Elit Consulting","001i0000008rGAQAA2",NA,NA,NA,NA,NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,"1458 University Ave, San Diego, CA 92103-3405","San Diego","California",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-26,NA,NA,NA,FALSE,NA,NA,NA,NA
6274,NA,"Placerat Orci Institute","001i0000008rGAwAAM",NA,NA,NA,NA,NA,NA,"2019 Griffin Creek Rd, Medford, OR 97501-4131","Medford","Oregon",NA,NA,"2019 Griffin Creek Rd, Medford, OR 97501-4131","Medford","Oregon",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-03-29,NA,NA,NA,TRUE,NA,NA,NA,NA
6275,NA,"Placerat Orci Institute","001i0000008rGAwAAM",NA,NA,NA,NA,NA,NA,"2019 Griffin Creek Rd, Medford, OR 97501-4131","Medford","Oregon",NA,NA,"2019 Griffin Creek Rd, Medford, OR 97501-4131","Medford","Oregon",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-02,NA,NA,NA,FALSE,NA,NA,NA,NA
6276,NA,"Placerat Orci Institute","001i0000008rGAwAAM",NA,NA,NA,NA,NA,NA,"2019 Griffin Creek Rd, Medford, OR 97501-4131","Medford","Oregon",NA,NA,"2019 Griffin Creek Rd, Medford, OR 97501-4131","Medford","Oregon",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-27,NA,NA,NA,FALSE,NA,NA,NA,NA
6277,NA,"Etiam Corporation","001i0000008rGAXAA2",NA,NA,NA,NA,NA,NA,"1221 E Pike St, Seattle, WA 98122-3910","Seattle","Washington",NA,NA,"1221 E Pike St, Seattle, WA 98122-3910","Seattle","Washington",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-26,NA,NA,NA,FALSE,NA,NA,NA,NA
6278,NA,"Lacus Mauris Non LLP","001i0000008rGAYAA2",NA,NA,NA,NA,NA,NA,"4415 Fauntleroy Way SW, Seattle, WA 98126-2631","Seattle","Washington",NA,NA,"4415 Fauntleroy Way SW, Seattle, WA 98126-2631","Seattle","Washington",NA,NA,NA,"Cloud","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-26,NA,NA,NA,FALSE,NA,NA,NA,NA
6279,NA,"Mollis Phasellus Libero Company","001i0000008rGAZAA2",NA,NA,NA,NA,NA,NA,"1812 12th Ave, Seattle, WA 98122-8420","Seattle","Washington",NA,NA,"1812 12th Ave, Seattle, WA 98122-8420","Seattle","Washington",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-26,NA,NA,NA,FALSE,NA,NA,NA,NA
6280,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-29,NA,NA,NA,TRUE,NA,NA,NA,NA
6281,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-24,NA,NA,NA,TRUE,NA,NA,NA,NA
6282,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-27,NA,NA,NA,TRUE,NA,NA,NA,NA
6283,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-23,NA,NA,NA,TRUE,NA,NA,NA,NA
6284,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-03,NA,NA,NA,TRUE,NA,NA,NA,NA
6285,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,NA,NA,NA,TRUE,NA,NA,NA,NA
6286,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-31,NA,NA,NA,TRUE,NA,NA,NA,NA
6287,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-06-30,NA,NA,NA,TRUE,NA,NA,NA,NA
6288,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-08,NA,NA,NA,TRUE,NA,NA,NA,NA
6289,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-14,NA,NA,NA,TRUE,NA,NA,NA,NA
6290,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-28,NA,NA,NA,TRUE,NA,NA,NA,NA
6291,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-26,NA,NA,NA,TRUE,NA,NA,NA,NA
6292,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-16,NA,NA,NA,TRUE,NA,NA,NA,NA
6293,NA,"Erat Semper Rutrum PC","001i0000008rGBhAAM",NA,NA,NA,NA,NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,"5135 South East Side Hwy, Elkton, VA 22827-3469","Elkton","Virginia",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-29,NA,NA,NA,FALSE,NA,NA,NA,NA
6294,NA,"Gravida Nunc Consulting","001i0000008rGBLAA2",NA,NA,NA,NA,NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,NA,"Gold","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-20,NA,NA,NA,TRUE,NA,NA,NA,NA
6295,NA,"Gravida Nunc Consulting","001i0000008rGBLAA2",NA,NA,NA,NA,NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,NA,"Gold","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-06-03,NA,NA,NA,TRUE,NA,NA,NA,NA
6296,NA,"Gravida Nunc Consulting","001i0000008rGBLAA2",NA,NA,NA,NA,NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,NA,"Gold","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-28,NA,NA,NA,TRUE,NA,NA,NA,NA
6297,NA,"Gravida Nunc Consulting","001i0000008rGBLAA2",NA,NA,NA,NA,NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,NA,"Gold","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-04-17,NA,NA,NA,TRUE,NA,NA,NA,NA
6298,NA,"Gravida Nunc Consulting","001i0000008rGBLAA2",NA,NA,NA,NA,NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,NA,"Gold","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-02,NA,NA,NA,FALSE,NA,NA,NA,NA
6299,NA,"Gravida Nunc Consulting","001i0000008rGBLAA2",NA,NA,NA,NA,NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,"825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona",NA,NA,NA,"Gold","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-28,NA,NA,NA,FALSE,NA,NA,NA,NA
6300,NA,"Feugiat Placerat Velit Ltd","001i0000008rGBUAA2",NA,NA,NA,NA,NA,NA,"3201 1st Ave S Ste 104, Seattle, WA 98134-1848","Seattle","Washington",NA,NA,"3201 1st Ave S Ste 104, Seattle, WA 98134-1848","Seattle","Washington",NA,NA,NA,"Gold","Government",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-28,NA,NA,NA,FALSE,NA,NA,NA,NA
6301,NA,"Sed Nec Metus Company","001i0000008rGBvAAM",NA,NA,NA,NA,NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-05-17,NA,NA,NA,TRUE,NA,NA,NA,NA
6302,NA,"Sed Nec Metus Company","001i0000008rGBvAAM",NA,NA,NA,NA,NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-30,NA,NA,NA,TRUE,NA,NA,NA,NA
6303,NA,"Sed Nec Metus Company","001i0000008rGBvAAM",NA,NA,NA,NA,NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29,NA,NA,NA,TRUE,NA,NA,NA,NA
6304,NA,"Sed Nec Metus Company","001i0000008rGBvAAM",NA,NA,NA,NA,NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-20,NA,NA,NA,TRUE,NA,NA,NA,NA
6305,NA,"Sed Nec Metus Company","001i0000008rGBvAAM",NA,NA,NA,NA,NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-06-24,NA,NA,NA,TRUE,NA,NA,NA,NA
6306,NA,"Sed Nec Metus Company","001i0000008rGBvAAM",NA,NA,NA,NA,NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-10,NA,NA,NA,TRUE,NA,NA,NA,NA
6307,NA,"Sed Nec Metus Company","001i0000008rGBvAAM",NA,NA,NA,NA,NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-05-05,NA,NA,NA,TRUE,NA,NA,NA,NA
6308,NA,"Sed Nec Metus Company","001i0000008rGBvAAM",NA,NA,NA,NA,NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,"400 W Front St, Traverse City, MI 49684-2800","Traverse City","Michigan",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-29,NA,NA,NA,FALSE,NA,NA,NA,NA
6309,NA,"Zep Infratech","001i0000008rGBxAAM",NA,NA,NA,NA,NA,NA,"14950 NE 95th St Ste F, Redmond, WA 98052-2500","Redmond","Washington",NA,NA,"14950 NE 95th St Ste F, Redmond, WA 98052-2500","Redmond","Washington",NA,NA,NA,"Gold","Recyclable Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-28,NA,NA,NA,TRUE,NA,NA,NA,NA
6310,NA,"Zep Infratech","001i0000008rGBxAAM",NA,NA,NA,NA,NA,NA,"14950 NE 95th St Ste F, Redmond, WA 98052-2500","Redmond","Washington",NA,NA,"14950 NE 95th St Ste F, Redmond, WA 98052-2500","Redmond","Washington",NA,NA,NA,"Gold","Recyclable Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-03-20,NA,NA,NA,TRUE,NA,NA,NA,NA
6311,NA,"Zep Infratech","001i0000008rGBxAAM",NA,NA,NA,NA,NA,NA,"14950 NE 95th St Ste F, Redmond, WA 98052-2500","Redmond","Washington",NA,NA,"14950 NE 95th St Ste F, Redmond, WA 98052-2500","Redmond","Washington",NA,NA,NA,"Gold","Recyclable Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-03-17,NA,NA,NA,TRUE,NA,NA,NA,NA
6312,NA,"Zep Infratech","001i0000008rGBxAAM",NA,NA,NA,NA,NA,NA,"14950 NE 95th St Ste F, Redmond, WA 98052-2500","Redmond","Washington",NA,NA,"14950 NE 95th St Ste F, Redmond, WA 98052-2500","Redmond","Washington",NA,NA,NA,"Gold","Recyclable Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-29,NA,NA,NA,FALSE,NA,NA,NA,NA
6313,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-29,NA,NA,NA,TRUE,NA,NA,NA,NA
6314,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-29,NA,NA,NA,TRUE,NA,NA,NA,NA
6315,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-29,NA,NA,NA,TRUE,NA,NA,NA,NA
6316,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-29,NA,NA,NA,TRUE,NA,NA,NA,NA
6317,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-11,NA,NA,NA,TRUE,NA,NA,NA,NA
6318,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-31,NA,NA,NA,TRUE,NA,NA,NA,NA
6319,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-09,NA,NA,NA,TRUE,NA,NA,NA,NA
6320,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-05,NA,NA,NA,TRUE,NA,NA,NA,NA
6321,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-15,NA,NA,NA,FALSE,NA,NA,NA,NA
6322,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-15,NA,NA,NA,FALSE,NA,NA,NA,NA
6323,NA,"Neque Et Foundation","001i0000008rGBzAAM",NA,NA,NA,NA,NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,"4080 Steele Dr, Machesney Park, IL 61115-8358","Machesney Park","Illinois",NA,NA,NA,"Cloud","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-29,NA,NA,NA,FALSE,NA,NA,NA,NA
6324,NA,"Dolor Nonummy Corporation","001i0000008rGC7AAM",NA,NA,NA,NA,NA,NA,"5001 S Washington St, Tacoma, WA 98409-2828","Tacoma","Washington",NA,NA,"5001 S Washington St, Tacoma, WA 98409-2828","Tacoma","Washington",NA,NA,NA,"Platinum","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-29,NA,NA,NA,FALSE,NA,NA,NA,NA
6325,NA,"Mollis Phasellus Foundation","001i0000008rGCGAA2",NA,NA,NA,NA,NA,NA,"15310 E Marietta Ave Ste 4, Spokane, WA 99216-1876","Spokane","Washington",NA,NA,"15310 E Marietta Ave Ste 4, Spokane, WA 99216-1876","Spokane","Washington",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-03-10,NA,NA,NA,TRUE,NA,NA,NA,NA
6326,NA,"Mollis Phasellus Foundation","001i0000008rGCGAA2",NA,NA,NA,NA,NA,NA,"15310 E Marietta Ave Ste 4, Spokane, WA 99216-1876","Spokane","Washington",NA,NA,"15310 E Marietta Ave Ste 4, Spokane, WA 99216-1876","Spokane","Washington",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-04-04,NA,NA,NA,TRUE,NA,NA,NA,NA
6327,NA,"Mollis Phasellus Foundation","001i0000008rGCGAA2",NA,NA,NA,NA,NA,NA,"15310 E Marietta Ave Ste 4, Spokane, WA 99216-1876","Spokane","Washington",NA,NA,"15310 E Marietta Ave Ste 4, Spokane, WA 99216-1876","Spokane","Washington",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-29,NA,NA,NA,FALSE,NA,NA,NA,NA
6328,NA,"Phasellus Libero Mauris Company","001i0000008rGCjAAM",NA,NA,NA,NA,NA,NA,"21 East St, Northfield, VT 05663-6719","Northfield","Vermont",NA,NA,"21 East St, Northfield, VT 05663-6719","Northfield","Vermont",NA,NA,NA,"Gold","Construction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-27,NA,NA,NA,TRUE,NA,NA,NA,NA
6329,NA,"Phasellus Libero Mauris Company","001i0000008rGCjAAM",NA,NA,NA,NA,NA,NA,"21 East St, Northfield, VT 05663-6719","Northfield","Vermont",NA,NA,"21 East St, Northfield, VT 05663-6719","Northfield","Vermont",NA,NA,NA,"Gold","Construction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-29,NA,NA,NA,TRUE,NA,NA,NA,NA
6330,NA,"Phasellus Libero Mauris Company","001i0000008rGCjAAM",NA,NA,NA,NA,NA,NA,"21 East St, Northfield, VT 05663-6719","Northfield","Vermont",NA,NA,"21 East St, Northfield, VT 05663-6719","Northfield","Vermont",NA,NA,NA,"Gold","Construction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-06,NA,NA,NA,TRUE,NA,NA,NA,NA
