"Name","ID","Website","Email Address","Non Primary E-mails","Office Phone","Alternate Phone","Fax","Billing Street","Billing City","Billing State","Billing Postal Code","Billing Country","Shipping Street","Shipping City","Shipping State","Shipping Postal Code","Shipping Country","Description","Type","Industry","Annual Revenue","Employees","SIC Code","Ticker Symbol","Parent Account ID","Ownership","Campaign ID","Rating","Assigned to","Assigned User","Date Created","Date Modified","Modified By","Created By","Deleted","Geocode Status","Longitude","Address","Latitude"
"Nulla At LLP","001i0000008rEkoAAE","","","","","","","402 Ingalls St Ste 27, Santa Cruz, CA 95060-5869","Santa Cruz","California","","","402 Ingalls St Ste 27, Santa Cruz, CA 95060-5869","Santa Cruz","California","","","","Other","Chemicals","","","","","","","","","","","2014-11-08 00:00:00","","","",0,"",-122.048397,"",36.959038
"Nulla At PC","001i0000008rEgqAAE","","","","","","","289 Mill St, Poughkeepsie, NY 12601-3111","Poughkeepsie","New York","","","289 Mill St, Poughkeepsie, NY 12601-3111","Poughkeepsie","New York","","","","Other","Insurance","","","","","","","","","","","2011-10-31 00:00:00","","","",0,"",-73.926384,"",41.705108
"Nulla Dignissim Maecenas Foundation","001i0000008rEVTAA2","","","","","","","15801 1st St, Irwindale, CA 91706-2069","Irwindale","California","","","15801 1st St, Irwindale, CA 91706-2069","Irwindale","California","","","","Other","Manufacturing","","","","","","","","","","","2014-07-01 00:00:00","","","",0,"",-117.938206,"",34.12167
"Nulla Donec Non Industries","001i0000008rFRmAAM","","","","","","","5304 Gateway Ctr, Flint, MI 48507-3930","Flint","Michigan","","","5304 Gateway Ctr, Flint, MI 48507-3930","Flint","Michigan","","","","Other","Technology","","","","","","","","","","","2013-03-31 00:00:00","","","",0,"",-83.722818,"",42.947506
"Nulla Eu Neque Company","001i0000008rFqAAAU","","","","","","","1623 Broadway St, Superior, WI 54880-1616","Superior","Wisconsin","","","1623 Broadway St, Superior, WI 54880-1616","Superior","Wisconsin","","","","Other","Finance","","","","","","","","","","","2013-08-13 00:00:00","","","",0,"",-92.102116,"",46.726945
"Nulla Facilisis Suspendisse PC","001i0000008rGCkAAM","","","","","","","110 N Brockway St, Palatine, IL 60067-5063","Palatine","Illinois","","","110 N Brockway St, Palatine, IL 60067-5063","Palatine","Illinois","","","","Other","Technology","","","","","","","","","","","2013-09-29 00:00:00","","","",0,"",-88.046456,"",42.112851
"Nulla In Tincidunt Corp.","001i0000008rCvaAAE","","","","","","","4500 N Nebraska Ave, Tampa, FL 33603-4149","Tampa","Florida","","","4500 N Nebraska Ave, Tampa, FL 33603-4149","Tampa","Florida","","","","Other","Healthcare","","","","","","","","","","","2012-09-23 00:00:00","","","",0,"",-82.45146,"",27.98624
"Nulla Industries","001i0000008rFdTAAU","","","","","","","61123 Tapadera St, Bend, OR 97702-2672","Bend","Oregon","","","61123 Tapadera St, Bend, OR 97702-2672","Bend","Oregon","","","","Other","Technology","","","","","","","","","","","2015-04-04 00:00:00","","","",0,"",-121.310807,"",44.019714
"Nulla Integer Urna Incorporated","001i0000008rFBhAAM","","","","","","","500 E Division St, Sparta, MI 49345-9360","Sparta","Michigan","","","500 E Division St, Sparta, MI 49345-9360","Sparta","Michigan","","","","Other","Manufacturing","","","","","","","","","","","2013-04-22 00:00:00","","","",0,"",-85.697494,"",43.160209
"Nulla LLP","001i0000008rFT2AAM","","","","","","","19 N Main St, Mansfield, PA 16933-1403","Mansfield","Pennsylvania","","","19 N Main St, Mansfield, PA 16933-1403","Mansfield","Pennsylvania","","","","Other","Finance","","","","","","","","","","","2011-12-28 00:00:00","","","",0,"",-77.078679,"",41.807594
"Nulla Magna Institute","001i0000008rG0hAAE","","","","","","","201 S Main Ave, Portales, NM 88130-6216","Portales","New Mexico","","","201 S Main Ave, Portales, NM 88130-6216","Portales","New Mexico","","","","Other","Telecommunications","","","","","","","","","","","2014-06-04 00:00:00","","","",0,"",-103.336341,"",34.185863
"Nulla Magna Malesuada Limited","001i0000008rE7QAAU","","","","","","","527 Leonard St NW, Grand Rapids, MI 49504-4278","Grand Rapids","Michigan","","","527 Leonard St NW, Grand Rapids, MI 49504-4278","Grand Rapids","Michigan","","","","Other","Telecommunications","","","","","","","","","","","2013-05-07 00:00:00","","","",0,"",-85.68107,"",42.985241
"Nulla Semper Tellus Consulting","001i0000008rCdGAAU","","","","","","","863 E Meadow Rd, Eden, NC 27288-3636","Eden","North Carolina","","","863 E Meadow Rd, Eden, NC 27288-3636","Eden","North Carolina","","","","Other","Insurance","","","","","","","","","","","2012-06-15 00:00:00","","","",0,"",-79.715061,"",36.517968
"Nulla Vulputate LLC","001i0000008rEslAAE","","","","","","","70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania","","","70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania","","","","Other","Manufacturing","","","","","","","","","","","2012-01-07 00:00:00","","","",0,"",-77.191945,"",39.842617
"Nullam Institute","001i0000008rFajAAE","","","","","","","1756 Lake Woodmoor Dr, Monument, CO 80132-9074","Monument","Colorado","","","1756 Lake Woodmoor Dr, Monument, CO 80132-9074","Monument","Colorado","","","","Other","Technology","","","","","","","","","","","2014-01-15 00:00:00","","","",0,"",-104.858993,"",39.095077
"Nullam Lobortis LLP","001i0000008rFGRAA2","","","","","","","55 N Water St, Lititz, PA 17543-1610","Lititz","Pennsylvania","","","55 N Water St, Lititz, PA 17543-1610","Lititz","Pennsylvania","","","","Other","Chemicals","","","","","","","","","","","2012-02-17 00:00:00","","","",0,"",-76.300433,"",40.157841
"Nullam Ltd","001i0000008rFftAAE","","","","","","","6424 Riverside St, Bonners Ferry, ID 83805","Bonners Ferry","Idaho","","","6424 Riverside St, Bonners Ferry, ID 83805","Bonners Ferry","Idaho","","","","Other","Transportation","","","","","","","","","","","2011-03-07 00:00:00","","","",0,"",-116.317067,"",48.697301
"Nullam Suscipit Est Industries","001i0000008rG16AAE","","","","","","","312 N 1st Ave, Sandpoint, ID 83864-1404","Sandpoint","Idaho","","","312 N 1st Ave, Sandpoint, ID 83864-1404","Sandpoint","Idaho","","","","Other","Retail","","","","","","","","","","","2014-03-31 00:00:00","","","",0,"",-116.547461,"",48.275389
"Nullam Suscipit LLP","001i0000008rCvYAAU","","","","","","","1600 E 8th Ave Ste A123, Tampa, FL 33605-3760","Tampa","Florida","","","1600 E 8th Ave Ste A123, Tampa, FL 33605-3760","Tampa","Florida","","","","Other","Utilities","","","","","","","","","","","2012-09-23 00:00:00","","","",0,"",-82.441821,"",27.960707
"Nullam Velit Dui Inc.","001i0000008rFHgAAM","","","","","","","38302 State Route 20, Concrete, WA 98237-9460","Concrete","Washington","","","38302 State Route 20, Concrete, WA 98237-9460","Concrete","Washington","","","","Other","Shipping","","","","","","","","","","","2015-02-10 00:00:00","","","",0,"",-121.912612,"",48.528465
"Nunc Associates","001i0000008rDnsAAE","","","","","","","3040 N Windsong Dr. Suite 101, Prescott Valley, AZ 86314-2250","Prescott Valley","Arizona","","","3040 N Windsong Dr. Suite 101, Prescott Valley, AZ 86314-2250","Prescott Valley","Arizona","","","","Other","Manufacturing","","","","","","","","","","","2014-05-07 00:00:00","","","",0,"",-112.327294,"",34.587284
"Nunc Commodo Auctor Limited","001i0000008rEu1AAE","","","","","","","6410 SE Milwaukie Ave, Portland, OR 97202-5518","Portland","Oregon","","","6410 SE Milwaukie Ave, Portland, OR 97202-5518","Portland","Oregon","","","","Other","Shipping","","","","","","","","","","","2014-12-07 00:00:00","","","",0,"",-122.648835,"",45.476253
"Nunc Id Corporation","001i0000008rG7qAAE","","","","","","","1950 S Interstate 35, Austin, TX 78704-3628","Austin","Texas","","","1950 S Interstate 35, Austin, TX 78704-3628","Austin","Texas","","","","Other","Government","","","","","","","","","","","2013-11-20 00:00:00","","","",0,"",-97.73944,"",30.238071
"Nunc Id Enim Associates","001i0000008rEjnAAE","","","","","","","123 A St, Mc Gregor, IA 52157-7702","Mc Gregor","Iowa","","","123 A St, Mc Gregor, IA 52157-7702","Mc Gregor","Iowa","","","","Other","Healthcare","","","","","","","","","","","2013-06-17 00:00:00","","","",0,"",-91.174843,"",43.02452
"Nunc Incorporated","001i0000008rEPiAAM","","","","","","","13011 Newport Ave Ste 100, Tustin, CA 92780-3517","Tustin","California","","","13011 Newport Ave Ste 100, Tustin, CA 92780-3517","Tustin","California","","","","Other","Shipping","","","","","","","","","","","2014-09-08 00:00:00","","","",0,"",-117.811278,"",33.749897
"Nunc LLC","001i0000008rDpKAAU","","","","","","","2502 W 6th St, Wilmington, DE 19805-2909","Wilmington","Delaware","","","2502 W 6th St, Wilmington, DE 19805-2909","Wilmington","Delaware","","","","Other","Insurance","","","","","","","","","","","2012-04-22 00:00:00","","","",0,"",-75.577642,"",39.753034
"Nunc Laoreet Inc.","001i0000008rG4PAAU","","","","","","","303 Boyett St, College Station, TX 77840-1207","College Station","Texas","","","303 Boyett St, College Station, TX 77840-1207","College Station","Texas","","","","Other","Other","","","","","","","","","","","2013-12-29 00:00:00","","","",0,"",-96.348105,"",30.617963
"Nunc PC","001i0000008rF3FAAU","","","","","","","3929 Shelbyville Rd, Louisville, KY 40207-3120","Louisville","Kentucky","","","3929 Shelbyville Rd, Louisville, KY 40207-3120","Louisville","Kentucky","","","","Other","Healthcare","","","","","","","","","","","2012-10-31 00:00:00","","","",0,"",-85.653833,"",38.253038
"Nunc Quis Arcu Consulting","001i0000008rEUIAA2","","","","","","","128 W Main St, West Dundee, IL 60118-2017","West Dundee","Illinois","","","128 W Main St, West Dundee, IL 60118-2017","West Dundee","Illinois","","","","Other","Entertainment","","","","","","","","","","","2013-09-29 00:00:00","","","",0,"",-88.278399,"",42.098306
"Nunc Quisque Foundation","001i0000008rFPXAA2","","","","","","","35905 Utica Rd, Clinton Township, MI 48035-2155","Clinton Township","Michigan","","","35905 Utica Rd, Clinton Township, MI 48035-2155","Clinton Township","Michigan","","","","Other","Manufacturing","","","","","","","","","","","2013-03-24 00:00:00","","","",0,"",-82.965454,"",42.560251
"Nunc Sed Pede Corp.","001i0000008rFnHAAU","","","","","","","440 County St, Milan, MI 48160-1504","Milan","Michigan","","","440 County St, Milan, MI 48160-1504","Milan","Michigan","","","","Other","Shipping","","","","","","","","","","","2013-03-30 00:00:00","","","",0,"",-83.675286,"",42.083941
"Nunc Sollicitudin Commodo Corporation","001i0000008rFHhAAM","","","","","","","39176 Argonaut Way, Fremont, CA 94538-1304","Fremont","California","","","39176 Argonaut Way, Fremont, CA 94538-1304","Fremont","California","","","","Other","Manufacturing","","","","","","","","","","","2014-10-13 00:00:00","","","",0,"",-121.987448,"",37.544093
"Nunc Ullamcorper Eu Incorporated","001i0000008rEzWAAU","","","","","","","120 E 3rd St, Grand Island, NE 68801-5910","Grand Island","Nebraska","","","120 E 3rd St, Grand Island, NE 68801-5910","Grand Island","Nebraska","","","","Other","Telecommunications","","","","","","","","","","","2013-12-23 00:00:00","","","",0,"",-98.3396,"",40.926008
"OSN Infotech","001i0000008rBJmAAM","","","","","","","10 University Dr, Amherst, MA 01002-2243","Amherst","Massachusetts","","","10 University Dr, Amherst, MA 01002-2243","Amherst","Massachusetts","","","","Other","Transportation","","","","","","","","","","","2011-06-13 00:00:00","","","",0,"",-72.531824,"",42.372756
"Odio A Purus PC","001i0000008rErTAAU","","","","","","","2191 High St, Oroville, CA 95965-4917","Oroville","California","","","2191 High St, Oroville, CA 95965-4917","Oroville","California","","","","Other","Insurance","","","","","","","","","","","2014-11-29 00:00:00","","","",0,"",-121.551779,"",39.51285
"Odio Aliquam Vulputate Limited","001i0000008rCwmAAE","","","","","","","33 Main St, Woodbridge, NJ 07095-3335","Woodbridge","New Jersey","","","33 Main St, Woodbridge, NJ 07095-3335","Woodbridge","New Jersey","","","","Other","Chemicals","","","","","","","","","","","2011-09-25 00:00:00","","","",0,"",-74.277236,"",40.554763
"Odio Corp.","001i0000008rDlBAAU","","","","","","","748 Heritage Park Blvd Ste 101, Layton, UT 84041-5724","Layton","Utah","","","748 Heritage Park Blvd Ste 101, Layton, UT 84041-5724","Layton","Utah","","","","Other","Manufacturing","","","","","","","","","","","2014-03-31 00:00:00","","","",0,"",-111.978976,"",41.083443
"Orci Donec Nibh Incorporated","001i0000008rGAEAA2","","","","","","","1291 University Ave, Morgantown, WV 26505-5450","Morgantown","West Virginia","","","1291 University Ave, Morgantown, WV 26505-5450","Morgantown","West Virginia","","","","Other","Utilities","","","","","","","","","","","2012-06-12 00:00:00","","","",0,"",-79.958034,"",39.63048
"Orci In Consequat Foundation","001i0000008rEHmAAM","","","","","","","10448 Reserve Dr, San Diego, CA 92127-3510","San Diego","California","","","10448 Reserve Dr, San Diego, CA 92127-3510","San Diego","California","","","","Other","Biotechnology","","","","","","","","","","","2014-08-12 00:00:00","","","",0,"",-117.113441,"",33.021456
"Orci Institute","001i0000008rE5KAAU","","","","","","","404 S Figueroa St Ste 418A, Los Angeles, CA 90071-1797","Los Angeles","California","","","404 S Figueroa St Ste 418A, Los Angeles, CA 90071-1797","Los Angeles","California","","","","Other","Healthcare","","","","","","","","","","","2014-06-28 00:00:00","","","",0,"",-118.25652,"",34.052951
"Orci Lobortis Augue Company","001i0000008rEunAAE","","","","","","","1411 NW Flanders St, Portland, OR 97209-2620","Portland","Oregon","","","1411 NW Flanders St, Portland, OR 97209-2620","Portland","Oregon","","","","Other","Retail","","","","","","","","","","","2014-12-09 00:00:00","","","",0,"",-122.685553,"",45.525943
"Orci Ut Sagittis Corp.","001i0000008rEUAAA2","","","","","","","835 Museum Cir, Jacksonville, FL 32207-9003","Jacksonville","Florida","","","835 Museum Cir, Jacksonville, FL 32207-9003","Jacksonville","Florida","","","","Other","Insurance","","","","","","","","","","","2012-08-06 00:00:00","","","",0,"",-81.660659,"",30.318584
"Orci Ut Sagittis Institute","001i0000008rG8lAAE","","","","","","","840 E 65th St, Indianapolis, IN 46220-1674","Indianapolis","Indiana","","","840 E 65th St, Indianapolis, IN 46220-1674","Indianapolis","Indiana","","","","Other","Transportation","","","","","","","","","","","2013-02-05 00:00:00","","","",0,"",-86.142779,"",39.873599
"Origin Technical Services","001i0000008rFCHAA2","","","","","","","1820 130th Ave NE # 2, Bellevue, WA 98005-2205","Bellevue","Washington","","","1820 130th Ave NE # 2, Bellevue, WA 98005-2205","Bellevue","Washington","","","","Other","Technology","","","","","","","","","","","2015-01-26 00:00:00","","","",0,"",-122.166037,"",47.626536
"Ornare Limited","001i0000008rDHeAAM","","","","","","","9595 Ranch Road 12 Ste 10, Wimberley, TX 78676-5248","Wimberley","Texas","","","9595 Ranch Road 12 Ste 10, Wimberley, TX 78676-5248","Wimberley","Texas","","","","Other","Utilities","","","","","","","","","","","2013-12-29 00:00:00","","","",0,"",-98.091916,"",29.940931
"Parturient Montes Inc.","001i0000008rEEbAAM","","","","","","","622 S Rangeline Rd Ste Q, Carmel, IN 46032-2152","Carmel","Indiana","","","622 S Rangeline Rd Ste Q, Carmel, IN 46032-2152","Carmel","Indiana","","","","Other","Finance","","","","","","","","","","","2013-01-14 00:00:00","","","",0,"",-86.127848,"",39.971415
"Parturient Montes Nascetur Consulting","001i0000008rDHtAAM","","","","","","","1001 W Magnolia Ave, Fort Worth, TX 76104-4504","Fort Worth","Texas","","","1001 W Magnolia Ave, Fort Worth, TX 76104-4504","Fort Worth","Texas","","","","Other","Utilities","","","","","","","","","","","2013-12-29 00:00:00","","","",0,"",-97.335229,"",32.730375
"Parturient Montes Nascetur Inc.","001i0000008rELHAA2","","","","","","","208 W Main St, Cary, IL 60013-2786","Cary","Illinois","","","208 W Main St, Cary, IL 60013-2786","Cary","Illinois","","","","Other","Healthcare","","","","","","","","","","","2013-09-29 00:00:00","","","",0,"",-88.243068,"",42.208649
"Parturient Montes Nascetur PC","001i0000008rFRCAA2","","","","","","","2000 Logston Blvd Ste 126, Richland, WA 99354-5300","Richland","Washington","","","2000 Logston Blvd Ste 126, Richland, WA 99354-5300","Richland","Washington","","","","Other","Healthcare","","","","","","","","","","","2014-06-07 00:00:00","","","",0,"",-119.300349,"",46.318581
"Pede Consulting","001i0000008rG7iAAE","","","","","","","375 Buckwalter Place Blvd, Bluffton, SC 29910","Bluffton","South Carolina","","","375 Buckwalter Place Blvd, Bluffton, SC 29910","Bluffton","South Carolina","","","","Other","Transportation","","","","","","","","","","","2011-06-14 00:00:00","","","",0,"",-80.919973,"",32.271817
"Pede Et Risus Limited","001i0000008rCv2AAE","","","","","","","705 Main St, Ogunquit, ME 03907-3013","Ogunquit","Maine","","","705 Main St, Ogunquit, ME 03907-3013","Ogunquit","Maine","","","","Other","Manufacturing","","","","","","","","","","","2011-07-31 00:00:00","","","",0,"",-70.597888,"",43.267243
"Pede Nec Ante Associates","001i0000008rGDGAA2","","","","","","","308 E Superior St, Duluth, MN 55802-2120","Duluth","Minnesota","","","308 E Superior St, Duluth, MN 55802-2120","Duluth","Minnesota","","","","Other","Government","","","","","","","","","","","2013-09-14 00:00:00","","","",0,"",-92.093857,"",46.789887
